assessment_year,industry,company_id,parent_aspect,aspect,score_weight,score_value
2018,INS Insurance,37612389,Social Dimension,Corporate Citizenship & Philanthropy,3,68.425
2018,INS Insurance,37612389,Social Dimension,Financial Inclusion,4,0.0
2018,INS Insurance,37612389,Social Dimension,Human Capital Development,6,46.0
2018,INS Insurance,37612389,Social Dimension,Human Rights,2,9.945
2018,INS Insurance,37612389,Social Dimension,Labor Practice Indicators,2,51.785714
2018,INS Insurance,37612389,Social Dimension,Occupational Health & Safety,5,36.95
2018,INS Insurance,37612389,Social Dimension,Social Reporting,4,75.712
2018,INS Insurance,37612389,Social Dimension,Talent Attraction & Retention,6,61.539351
2018,INS Insurance,37612389,,S&P Global ESG Score,100,45.296481
2018,INS Insurance,225687232,Environmental Dimension,Business Risks and Opportunities,7,0.0
2018,INS Insurance,225687232,Environmental Dimension,Climate Strategy,4,0.0
2018,INS Insurance,225687232,Environmental Dimension,Environmental Policy & Management Systems,3,0.0
2018,INS Insurance,225687232,Environmental Dimension,Environmental Reporting,5,0.0
2018,INS Insurance,225687232,Environmental Dimension,Operational Eco-Efficiency,4,0.0
2018,INS Insurance,225687232,Governance & Economic Dimension,Codes of Business Conduct,7,37.742857
2018,INS Insurance,225687232,Governance & Economic Dimension,Corporate Governance,8,28.146718
2018,INS Insurance,225687232,Governance & Economic Dimension,Customer Relationship Management,4,0.0
2018,INS Insurance,225687232,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,3,2.0
2018,INS Insurance,225687232,Governance & Economic Dimension,Materiality,3,0.0
2018,INS Insurance,225687232,Governance & Economic Dimension,Policy Influence,3,0.0
2018,INS Insurance,225687232,Governance & Economic Dimension,Principles for Sustainable Insurance,6,0.0
2018,INS Insurance,225687232,Governance & Economic Dimension,Risk & Crisis Management,8,18.412698
2018,INS Insurance,225687232,Governance & Economic Dimension,Tax Strategy,3,14.014286
2018,INS Insurance,225687232,S&P Global ESG Score,Environmental Dimension,23,0.0
2018,INS Insurance,225687232,S&P Global ESG Score,Governance & Economic Dimension,45,15.21596
2018,INS Insurance,225687232,S&P Global ESG Score,Social Dimension,32,16.230804
2018,INS Insurance,225687232,Social Dimension,Corporate Citizenship & Philanthropy,3,0.0
2018,INS Insurance,225687232,Social Dimension,Financial Inclusion,4,35.0
2018,INS Insurance,225687232,Social Dimension,Human Capital Development,6,32.25
2018,INS Insurance,225687232,Social Dimension,Human Rights,2,0.0
2018,INS Insurance,225687232,Social Dimension,Labor Practice Indicators,2,7.142857
2018,INS Insurance,225687232,Social Dimension,Occupational Health & Safety,5,0.0
2018,INS Insurance,225687232,Social Dimension,Social Reporting,4,42.9
2018,INS Insurance,225687232,Social Dimension,Talent Attraction & Retention,6,0.0
2018,INS Insurance,225687232,,S&P Global ESG Score,100,12.041039
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Biodiversity,2,0.0
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Climate Strategy,6,0.0
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Electricity Generation,9,
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Environmental Policy & Management Systems,3,8.571429
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Environmental Reporting,2,54.945
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Operational Eco-Efficiency,8,5.384615
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Transmission & Distribution,3,
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Water Operations,4,0.0
2018,MUW Multi and Water Utilities,880587,Environmental Dimension,Water Related Risks,5,
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Codes of Business Conduct,3,44.871429
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Corporate Governance,6,24.95086
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Customer Relationship Management,3,50.0
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,0.0
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Innovation Management,2,35.0
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Market Opportunities,6,0.0
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Materiality,2,59.7
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Policy Influence,2,0.0
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Risk & Crisis Management,3,7.191781
2018,MUW Multi and Water Utilities,880587,Governance & Economic Dimension,Supply Chain Management,3,8.0
2018,MUW Multi and Water Utilities,880587,S&P Global ESG Score,Environmental Dimension,42,7.147248
2018,MUW Multi and Water Utilities,880587,S&P Global ESG Score,Governance & Economic Dimension,32,20.915462
2018,MUW Multi and Water Utilities,880587,S&P Global ESG Score,Social Dimension,26,17.296154
2018,MUW Multi and Water Utilities,880587,Social Dimension,Corporate Citizenship & Philanthropy,2,32.6
2018,MUW Multi and Water Utilities,880587,Social Dimension,Human Capital Development,3,27.0
2018,MUW Multi and Water Utilities,880587,Social Dimension,Human Rights,2,0.0
2018,MUW Multi and Water Utilities,880587,Social Dimension,Labor Practice Indicators,2,39.285714
2018,MUW Multi and Water Utilities,880587,Social Dimension,Occupational Health & Safety,4,12.776786
2018,MUW Multi and Water Utilities,880587,Social Dimension,Social Reporting,2,49.5
2018,MUW Multi and Water Utilities,880587,Social Dimension,Stakeholder Engagement,6,11.428571
2018,MUW Multi and Water Utilities,880587,Social Dimension,Talent Attraction & Retention,5,1.25
2018,MUW Multi and Water Utilities,880587,,S&P Global ESG Score,100,14.191792
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Biodiversity,2,0.0
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Climate Strategy,6,0.0
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Electricity Generation,9,
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Environmental Policy & Management Systems,3,10.0
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Environmental Reporting,2,12.078
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Operational Eco-Efficiency,8,33.75
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Transmission & Distribution,3,0.0
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Water Operations,4,0.0
2018,MUW Multi and Water Utilities,982394,Environmental Dimension,Water Related Risks,5,0.0
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Codes of Business Conduct,3,24.014286
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Corporate Governance,6,12.162162
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Customer Relationship Management,3,0.0
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,0.0
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Innovation Management,2,0.0
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Market Opportunities,6,0.0
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Materiality,2,30.2
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Policy Influence,2,0.0
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Risk & Crisis Management,3,16.232877
2018,MUW Multi and Water Utilities,982394,Governance & Economic Dimension,Supply Chain Management,3,0.0
2018,MUW Multi and Water Utilities,982394,S&P Global ESG Score,Environmental Dimension,42,9.822909
2018,MUW Multi and Water Utilities,982394,S&P Global ESG Score,Governance & Economic Dimension,32,7.941077
2018,MUW Multi and Water Utilities,982394,S&P Global ESG Score,Social Dimension,26,10.702286
2018,MUW Multi and Water Utilities,982394,Social Dimension,Corporate Citizenship & Philanthropy,2,36.7
2018,MUW Multi and Water Utilities,982394,Social Dimension,Human Capital Development,3,12.0
2018,MUW Multi and Water Utilities,982394,Social Dimension,Human Rights,2,0.0
2018,MUW Multi and Water Utilities,982394,Social Dimension,Labor Practice Indicators,2,39.285714
2018,MUW Multi and Water Utilities,982394,Social Dimension,Occupational Health & Safety,4,0.0
2018,MUW Multi and Water Utilities,982394,Social Dimension,Social Reporting,2,45.144
2018,MUW Multi and Water Utilities,982394,Social Dimension,Stakeholder Engagement,6,0.0
2018,MUW Multi and Water Utilities,982394,Social Dimension,Talent Attraction & Retention,5,0.0
2018,MUW Multi and Water Utilities,982394,,S&P Global ESG Score,100,9.449361
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Biodiversity,2,0.0
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Climate Strategy,6,16.5
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Electricity Generation,9,
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Environmental Policy & Management Systems,3,2.857143
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Environmental Reporting,2,49.5
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Operational Eco-Efficiency,8,10.0
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Transmission & Distribution,3,
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Water Operations,4,0.0
2018,MUW Multi and Water Utilities,22615575,Environmental Dimension,Water Related Risks,5,0.0
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Codes of Business Conduct,3,25.4
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Corporate Governance,6,21.879022
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Customer Relationship Management,3,0.0
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,0.0
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Innovation Management,2,0.0
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Market Opportunities,6,0.0
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Materiality,2,12.525
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Policy Influence,2,0.0
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Risk & Crisis Management,3,13.219178
2018,MUW Multi and Water Utilities,22615575,Governance & Economic Dimension,Supply Chain Management,3,2.666667
2018,MUW Multi and Water Utilities,22615575,S&P Global ESG Score,Environmental Dimension,42,9.552381
2018,MUW Multi and Water Utilities,22615575,S&P Global ESG Score,Governance & Economic Dimension,32,8.755677
2018,MUW Multi and Water Utilities,22615575,S&P Global ESG Score,Social Dimension,26,12.417911
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Corporate Citizenship & Philanthropy,2,11.6
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Human Capital Development,3,22.0
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Human Rights,2,0.0
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Labor Practice Indicators,2,25.0
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Occupational Health & Safety,4,15.697674
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Social Reporting,2,49.5
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Stakeholder Engagement,6,0.0
2018,MUW Multi and Water Utilities,22615575,Social Dimension,Talent Attraction & Retention,5,4.375
2018,MUW Multi and Water Utilities,22615575,,S&P Global ESG Score,100,10.042474
2018,OGR Oil & Gas Refining & Marketing,5522655,Environmental Dimension,Climate Strategy,9,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Environmental Dimension,Environmental Policy & Management Systems,5,11.785714
2018,OGR Oil & Gas Refining & Marketing,5522655,Environmental Dimension,Environmental Reporting,3,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Environmental Dimension,Operational Eco-Efficiency,9,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Environmental Dimension,Water Related Risks,5,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Codes of Business Conduct,9,6.085714
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Corporate Governance,9,6.621622
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Materiality,2,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Policy Influence,2,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Risk & Crisis Management,6,13.219178
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Supply Chain Management,4,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Governance & Economic Dimension,Tax Strategy,2,10.242857
2018,OGR Oil & Gas Refining & Marketing,5522655,S&P Global ESG Score,Environmental Dimension,31,1.900922
2018,OGR Oil & Gas Refining & Marketing,5522655,S&P Global ESG Score,Governance & Economic Dimension,34,6.299024
2018,OGR Oil & Gas Refining & Marketing,5522655,S&P Global ESG Score,Social Dimension,35,6.530462
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Corporate Citizenship & Philanthropy,4,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Human Capital Development,7,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Human Rights,2,0.0
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Labor Practice Indicators,2,28.571429
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Occupational Health & Safety,10,5.136986
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Social Reporting,4,8.877
2018,OGR Oil & Gas Refining & Marketing,5522655,Social Dimension,Talent Attraction & Retention,6,14.090909
2018,OGR Oil & Gas Refining & Marketing,5522655,,S&P Global ESG Score,100,5.016616
